WellID,BVHH,FormationAlias,NioGOR,CodGOR,LateralLength,ProppantPerFoot,FluidPerFoot,LeftDistance,LeftNeighbourType,RightDistance,RightNeighbourType,TVD,NormalizedOilEUR,NormalizedGasEUR
0512343017,0.993441237,NIOBRARA,5104.984338,4507.713173,8025,294.3302181,1540.701308,387,Codeveloped,597,Codeveloped,7308,15.05669782,206.1160125
0512343018,0.9847,NIOBRARA,5135.965344,4477.635673,8140,294.3488943,1545.109828,,NoNeighbour,387,Codeveloped,7376,16.12727273,165.4281327
0512343019,1.048353333,NIOBRARA,5260.551981,4393.139782,13430,600.5956813,1304.389278,636,Codeveloped,413,Codeveloped,7134,16.85160089,145.5351452
0512343020,1.014594271,NIOBRARA,5270.384091,4379.363916,13660,576.2811127,1325.462811,259,Codeveloped,405,Codeveloped,7393,12.61559297,147.6123719
0512343021,0.966775,NIOBRARA,5324.104802,4393.786422,14388,605.087573,1308.854045,485,Codeveloped,632,Codeveloped,7228,14.68320823,134.1353906
0512343022,0.99051875,NIOBRARA,5077.786222,4529.961324,7072,286.199095,1500.894231,597,Codeveloped,857,Codeveloped,7391,14.82890271,134.39819
0512343023,1.05600303,CODELL,5054.826525,4607.865288,6978,506.4488392,715.8357696,,NoNeighbour,2873,Parent,7542,22.4353683,212.4977071
0512343024,0.974301026,NIOBRARA,5312.534913,4370.394951,13966,619.7909208,1285.330517,625,Codeveloped,485,Codeveloped,7173,15.61520836,144.295933
0512343025,0.944709375,NIOBRARA,5314.939161,4400.172472,14316,630.0642638,1304.396899,632,Codeveloped,2987,Parent,7191,17.04896619,149.2113719
0512343026,0.993586842,NIOBRARA,5062.649155,4650.474866,6755,297.2612879,1548.951295,857,Codeveloped,2454,Parent,7302,21.65107328,184.6090303
0512343030,0.117220859,NIOBRARA,1171.403121,,7738,657.0173171,1082.251745,1047,Parent,136,Codeveloped,5514,15.59925045,20.58400103
0512343031,0.748714286,NIOBRARA,1084.678304,,7704,652.3883697,1082.088785,963,Parent,152,Codeveloped,5508,20.24571651,35.67510384
0512343034,0.107860897,NIOBRARA,1198.607441,,7800,642.3076923,1050.49,160,Codeveloped,,NoNeighbour,5585,11.30025641,13.83307692
0512343038,0.740829167,NIOBRARA,1081.995349,,7817,629.9091723,1047.915313,165,Codeveloped,996,Codeveloped,5619,22.10605091,31.67468338
0512343039,0.3337375,CODELL,1171.403121,,7935,620.8195337,1019.618147,2660,Codeveloped,,NoNeighbour,5807,6.853560176,9.175047259
0512343040,0.759081443,CODELL,1084.678304,,7772,631.24035,1034.86876,,NoNeighbour,5245,Parent,5821,8.83131755,9.116958312
0512343043,0.692947712,NIOBRARA,1331.196053,,7301,660.7314067,1076.364334,464,Codeveloped,,NoNeighbour,5820,15.4548692,40.2561293
0512343087,1.346730457,NIOBRARA,4243.499184,5003.810743,4537,1157.152303,913.9929469,208,Codeveloped,221,Parent,6743,16.44588935,79.01146132
0512343090,1.484972539,CODELL,3866.248169,5188.913523,5133,1073.835963,856.037405,1761,Codeveloped,,NoNeighbour,6781,20.37151763,104.1003312
0512343091,1.472146354,NIOBRARA,3838.577247,5118.715175,5165,908.4220716,811.9620523,290,Codeveloped,,NoNeighbour,6713,23.45498548,174.5068732
0512343092,1.477619048,NIOBRARA,3861.768164,5143.539177,5056.50467,1097.596139,831.6017238,261,Codeveloped,290,Codeveloped,6756,18.13861669,85.33898971
0512343093,1.34825641,NIOBRARA,4188.646292,5000.248082,4626,1124.945958,858.766537,248,Codeveloped,375,Codeveloped,6727,29.62105491,179.5263727
0512343094,1.483082292,NIOBRARA,3845.044603,5164.357528,5069,992.3061748,871.0463602,488,Codeveloped,261,Codeveloped,6712,26.13533241,175.7449201
0512343095,1.350010582,NIOBRARA,4188.646292,4997.21227,4637,1132.197542,866.9915894,3219,Codeveloped,248,Codeveloped,6668,32.4280785,205.8522752
0512343096,1.343486842,NIOBRARA,4250.651504,5000.248082,4531,1158.684617,911.1617744,375,Codeveloped,208,Codeveloped,6665,27.38269698,226.4414037
0512343097,1.38997,NIOBRARA,4099.707206,3731.007821,5077,294.2682687,1496.331692,410,Codeveloped,252,Codeveloped,7260,19.56352176,180.1691944
0512343098,1.355879188,NIOBRARA,4139.944802,3718.537467,4895,289.6833504,1488.353013,254,Codeveloped,524,Codeveloped,7299,15.32441267,141.6002043
0512343099,0.665504546,CODELL,4109.486792,3735.267918,4768,531.8791946,751.3842282,1064,Codeveloped,1141,Codeveloped,7496,22.8982802,187.7546141
0512343100,1.336560406,NIOBRARA,4131.584196,3696.527608,5005,292.9070929,1503.071329,360,Codeveloped,525,Codeveloped,7297,16.52867133,151.7554446
0512343101,0.665764063,CODELL,4095.961634,3659.824851,5016,506.3795853,717.9186603,1033,Codeveloped,1088,Parent,7463,13.97647528,137.5041866
0512343102,1.328964767,NIOBRARA,4095.961634,3659.824851,4955,292.2300706,1482.739859,525,Codeveloped,649,Parent,7303,17.95842583,185.935217
0512343103,1.346071134,NIOBRARA,4140.152019,3699.789232,5112,281.2989045,1437.144366,524,Codeveloped,360,Codeveloped,7243,19.67918623,178.7449139
0512343104,0.664847692,CODELL,4137.245758,3710.616432,5001,522.2955409,738.0863827,1141,Codeveloped,1033,Codeveloped,7465,23.02679464,199.6804639
0512343105,1.373292188,NIOBRARA,4122.050885,3733.417674,5075,292.0197044,1489.886897,252,Codeveloped,316,Codeveloped,7319,13.5129064,143.955665
0512343106,1.37355,NIOBRARA,4124.902163,3724.079729,5036,281.9698173,1446.356235,316,Codeveloped,254,Codeveloped,7246,15.42772041,154.9189833
0512343107,1.040660104,CODELL,5208.00731,3938.106879,4000,624.5,999.7365,903,Codeveloped,,NoNeighbour,7700,27.2785,143.8925
0512343108,1.037475,NIOBRARA,5249.93223,3921.422767,3980,845.2261307,1604.917085,315,Codeveloped,206,Codeveloped,7561,13.15603015,105.5331658
0512343109,1.031709794,CODELL,5335.770967,3887.579313,3983,620.1355762,1002.168717,929,Codeveloped,903,Codeveloped,7682,15.49711273,101.6095908
0512343110,1.036603646,NIOBRARA,5415.063782,3852.782117,4034,852.2558255,1627.921666,332,Codeveloped,325,Codeveloped,7407,14.64873575,177.8899355
0512343111,0.923651515,NIOBRARA,5335.770967,3887.579313,4035,808.9219331,1534.795539,325,Codeveloped,280,Codeveloped,7551,13.36976456,122.7078067
0512343112,1.031769634,NIOBRARA,5292.99459,3904.616078,3991,899.0228013,1647.888249,280,Codeveloped,315,Codeveloped,7475,17.00776748,212.3187171
0512343113,1.041886458,NIOBRARA,5249.93223,3921.422767,4024,869.2842942,1600.122763,206,Codeveloped,,NoNeighbour,7476,17.44035785,121.3595924
0512343122,,NIOBRARA,1327.802517,,7591,1479.120011,2056.168621,1239,Parent,,NoNeighbour,5574,13.8590436,24.72678172
0512343123,0.696466839,NIOBRARA,1090.4265,,7779,804.4735827,1304.267644,304,Codeveloped,3965,Parent,5595,18.17302995,27.94832241
0512343127,0.702078757,NIOBRARA,1084.825917,,7801,801.179336,1304.691963,996,Codeveloped,304,Codeveloped,5496,16.99961543,26.42481733
0512343128,0.868036508,CODELL,3784.575953,3106.619212,4477,1413.893232,933.1561313,1469,Codeveloped,5072,Parent,7221,14.13625195,61.43689971
0512343129,1.040479897,NIOBRARA,3752.342256,3051.164121,4473,2377.375363,1292.553991,344,Codeveloped,322,Codeveloped,7000,15.21395037,99.30672926
0512343131,1.039922959,NIOBRARA,3620.101356,2910.017471,4404.710844,2401.982871,1322.691138,5161,Parent,318,Codeveloped,6983,24.14233391,131.3409712
0512343132,1.030711558,NIOBRARA,3697.204539,2985.144223,4396,2412.192903,1303.136943,318,Codeveloped,344,Codeveloped,7015,19.10031847,156.0086442
0512343134,1.030124607,NIOBRARA,3797.03901,3163.970655,4414,1713.638423,1305.948799,556,Codeveloped,4986,Parent,7013,26.17920254,178.5817852
0512343135,0.863756716,NIOBRARA,3752.342256,3106.619212,4393,1768.722968,1309.304348,322,Codeveloped,556,Codeveloped,7007,19.17118142,101.4493512
0512343136,1.039922959,CODELL,3523.051831,2827.570286,4466,1694.581281,920.6050157,,NoNeighbour,1469,Codeveloped,7213,22.79601433,59.61285266
0512343138,,NIOBRARA,2067.167729,2070.26607,9525,1769.448819,2186.090079,775,Codeveloped,435,Codeveloped,6467,25.33564304,89.39328084
0512343139,,NIOBRARA,2086.546154,2037.894809,9551,1764.003769,2197.70244,2558,Parent,775,Codeveloped,6489,18.85142917,58.08114334
0512343140,,NIOBRARA,2144.183207,2308.36875,4277,1742.342764,2089.551555,1291,Codeveloped,860,Parent,6471,27.9010989,82.12859481
0512343141,,NIOBRARA,2057.175517,2079.360137,9521,1752.336939,2148.352274,435,Codeveloped,2667,Codeveloped,6433,20.58334209,73.19472744
0512343142,,NIOBRARA,2172.08225,2341.944421,4296,1743.947858,2135.312849,599,Parent,1291,Codeveloped,6435,28.33682495,150.2800279
0512343143,,NIOBRARA,5766.825189,6781.649176,5289,782.3785215,897.7470221,2701,Codeveloped,424,Codeveloped,7191,24.35053885,168.9705048
0512343144,,NIOBRARA,6081.225856,6825.897726,5081,788.8210982,903.1281244,424,Codeveloped,282,Codeveloped,7302,36.1554812,166.387719
0512343145,,NIOBRARA,6075.636223,6765.790654,5151,801.3977868,934.8689575,282,Codeveloped,594,Codeveloped,7220,22.23548825,174.6468647
0512343146,,CODELL,6075.636223,6934.32174,5299,540.4113984,762.2694848,2809,Codeveloped,1381,Codeveloped,7454,21.55576524,171.5074542
0512343147,,NIOBRARA,6308.100957,6955.333482,5206,803.3038801,936.9727238,594,Codeveloped,330,Codeveloped,7316,20.74894353,143.7961967
0512343148,,NIOBRARA,6430.810734,7154.951469,5164,791.2470953,917.4039504,330,Codeveloped,401,Codeveloped,7220,22.53892332,171.7019752
0512343149,,NIOBRARA,6556.390543,7247.633957,5169,793.5770942,926.2507255,401,Codeveloped,4415,Parent,7307,20.76707293,160.1201393
0512343150,,CODELL,6810.443486,7351.642703,5047,549.3073113,757.2815534,1381,Codeveloped,3789,Parent,7455,21.36298791,163.4349118
0512343156,1.349275521,NIOBRARA,4108.026966,4962.494314,9119,1130.167782,875.8466937,276,Codeveloped,424,Codeveloped,6638,26.00526374,184.6775962
0512343157,1.356111225,NIOBRARA,4127.723755,4938.571585,9172,1047.754034,860.2169647,424,Codeveloped,214,Codeveloped,6743,27.12112952,152.1781509
0512343158,1.349984536,NIOBRARA,4072.969703,4986.641317,9340.344804,1086.255402,854.2682489,2320,Parent,276,Codeveloped,6592,0.554048069,1.113877509
0512343159,0.779157813,CODELL,4068.39874,4909.850292,7630,1115.858453,870.0605505,4152,Codeveloped,,NoNeighbour,6844,17.81415465,121.0643512
0512343160,1.355702604,NIOBRARA,4104.655563,4913.50511,9165.559861,1099.114528,863.5662328,214,Codeveloped,,NoNeighbour,6654,22.6382243,174.1176779
0512343167,0.808071875,NIOBRARA,3115.384686,3404.805889,6475,1120.30888,884.8216216,367,Codeveloped,269,Codeveloped,6857,20.9003861,165.2095753
0512343168,0.809585263,NIOBRARA,3091.571628,3517.573997,6440,1167.701863,953.3413043,199,Codeveloped,,NoNeighbour,6835,21.36086957,81.4197205
0512343169,0.808484293,NIOBRARA,3137.276403,3382.889616,6662,1022.815971,1014.978985,169,Codeveloped,367,Codeveloped,6669,17.90213149,124.7736415
0512343170,1.278785938,CODELL,3137.276403,3382.889616,6552,905.982906,1218.865385,,NoNeighbour,974,Codeveloped,6997,48.58684371,247.9859585
0512343171,0.807640104,NIOBRARA,3115.384686,3435.877908,6485,1139.552814,916.6491904,269,Codeveloped,282,Codeveloped,6721,16.52829607,112.6824981
0512343172,0.805393194,NIOBRARA,3092.964205,3474.159344,6559,23.48681201,52.3927428,330,Codeveloped,199,Codeveloped,6698,0.4468669,0.223052295
0512343173,0.819164398,NIOBRARA,3100.741349,3435.877908,6444.815607,1201.275641,1067.697265,282,Codeveloped,330,Codeveloped,6846,25.92766189,159.4331107
0512343174,1.277501563,CODELL,3092.964205,3474.159344,6503,1150.545902,1771.466093,974,Codeveloped,,NoNeighbour,7005,25.63524527,200.4025834
0512343175,0.810674479,NIOBRARA,3166.665035,3371.834063,6495,1147.344111,904.7233256,,NoNeighbour,169,Codeveloped,6836,22.04819092,100.3237875
0512343177,0.660908205,NIOBRARA,2197.652606,1799.402643,9633,1472.023253,748.9498599,3508,Parent,477,Codeveloped,6372,12.18665006,37.5094986
0512343178,0.659807614,NIOBRARA,2182.709872,1741.379879,9647,1466.777236,736.2269099,469,Codeveloped,457,Codeveloped,6320,16.11392143,60.19083653
0512343179,0.659978974,NIOBRARA,2190.081213,1781.348746,9782,1460.846453,741.6249233,477,Codeveloped,469,Codeveloped,6403,22.49274177,59.96514005
0512343180,0.853114063,CODELL,3692.355225,3028.685209,7354,719.0644547,1048.823497,1176,Codeveloped,4209,Parent,7195,14.25428338,51.52991569
0512343181,1.270378125,NIOBRARA,4154.302409,3423.65432,7653,796.5503724,1110.050176,461,Codeveloped,244,Codeveloped,6961,15.36691494,135.3390827
0512343182,1.242065128,NIOBRARA,3629.363724,3000.869275,7251,1115.708178,916.429458,296,Codeveloped,2901,Parent,7104,19.244518,71.69673149
0512343183,1.265741539,NIOBRARA,3960.783855,3194.672,7753,792.9833613,1124.720237,185,Codeveloped,852,Codeveloped,6935,10.47362311,48.17851154
0512343184,0.99668125,CODELL,4323.626693,3563.370463,7766,721.8645377,1067.268349,,NoNeighbour,777,Codeveloped,7182,22.59374195,109.3103271
0512343203,0.62465285,NIOBRARA,1679.964089,,4750,1559.578947,1031.519789,,NoNeighbour,,NoNeighbour,6579,10.92715789,26.79642105
0512343204,1.422190625,NIOBRARA,6374.446866,5460.035295,4882,291.274068,1501.538714,247,Codeveloped,416,Codeveloped,7212,13.93854977,166.1605899
0512343205,1.439434921,NIOBRARA,6427.313475,5574.792758,4846,288.4853487,1489.821296,216,Codeveloped,660,Codeveloped,7179,14.83388362,168.2261659
0512343206,1.459396875,NIOBRARA,6457.565735,5763.773805,4832,295.115894,1510.817881,660,Codeveloped,,NoNeighbour,7154,16.26924669,223.6661838
0512343207,1.03626875,CODELL,6336.509834,5520.936565,5095,334.4455348,477.9756624,,NoNeighbour,743,Codeveloped,7343,7.552698724,81.64200196
0512343208,1.41469418,NIOBRARA,6341.557066,5471.991871,4798,291.7882451,1505.189662,438,Codeveloped,247,Codeveloped,7127,15.99874948,223.6333889
0512343209,1.405747917,NIOBRARA,6256.083579,5323.242697,4900,290.6122449,1489.962857,235,Codeveloped,438,Codeveloped,7193,15.54591837,195.7163265
0512343210,1.05714375,CODELL,6455.195199,5658.24782,4960,391.1290323,548.7012097,743,Codeveloped,,NoNeighbour,7358,10.90907258,110.3788306
0512343211,1.393898446,NIOBRARA,6228.418388,5251.418146,4998,291.3165266,1493.554622,,NoNeighbour,235,Codeveloped,7119,20.52821128,231.9063625
0512343213,1.433789583,NIOBRARA,6427.313475,5574.792758,4913,291.8786892,1489.679218,416,Codeveloped,216,Codeveloped,7129,14.47058824,254.4976593
0512343217,0.583485417,NIOBRARA,1733.536666,1839.768992,9771,1232.0131,751.8829188,570,Codeveloped,537,Codeveloped,6399,14.36055675,41.12588271
0512343221,0.238263077,NIOBRARA,1702.140197,1670.834824,9784.497284,1224.181443,744.5521,547,Codeveloped,570,Codeveloped,6425,12.39419834,29.86438562
0512343226,0.589506771,NIOBRARA,1770.379695,1966.224557,9730,1233.915725,747.0906475,575,Codeveloped,531,Codeveloped,6399,14.8655704,38.20606372
0512343227,0.584855208,NIOBRARA,1747.150024,1837.841822,9782.781092,1218.876298,750.0745372,537,Codeveloped,575,Codeveloped,6399,12.02827692,30.60305624
0512343241,0.368288889,CODELL,1161.596981,1444.842136,4690,1406.823028,834.6447761,,NoNeighbour,,NoNeighbour,7450,6.39445629,12.8673774
0512343242,0.870632292,NIOBRARA,3900.587949,2347.034095,4376,2292.047532,1421.982176,334,Codeveloped,328,Codeveloped,7052,19.76142596,239.2497715
0512343243,0.818210714,NIOBRARA,4089.000488,2529.371297,4315,2323.986095,1419.853071,340,Codeveloped,318,Codeveloped,7065,12.5161066,167.3163384
0512343244,0.820366495,NIOBRARA,4089.000488,2467.20905,4368,2297.161172,1422.509615,318,Codeveloped,335,Codeveloped,7065,13.77724359,177.3356227
0512343245,0.836325641,NIOBRARA,4030.528583,2467.20905,4334,2314.720812,1458.177204,335,Codeveloped,315,Codeveloped,7065,12.47185048,132.6070605
0512343246,0.849914796,NIOBRARA,3967.277535,2406.127368,4374,2291.266575,1426.33882,315,Codeveloped,334,Codeveloped,7068,16.20507545,211.3948331
0512343247,1.146560938,CODELL,4089.000488,2529.371297,4303,1735.068557,1055.173135,676,Codeveloped,652,Codeveloped,7281,8.820125494,105.405531
0512343248,1.174798485,CODELL,3967.277535,2406.127368,4347,1743.731309,1048.222222,652,Codeveloped,666,Codeveloped,7287,16.50494594,179.6678169
0512343249,0.800082474,NIOBRARA,4141.501622,2591.489872,4307,2351.52078,1387.12143,328,Codeveloped,340,Codeveloped,7064,13.06617135,175.5066171
0512343250,1.102428571,CODELL,2268.085437,2330.504924,9708,2020.39555,977.9752781,,NoNeighbour,,NoNeighbour,7282,52.54223321,158.2264112
0512343260,1.219109278,NIOBRARA,3930.406791,3943.379078,4802,293.6276551,1490.51895,543,Codeveloped,1641,Parent,7193,16.62890462,94.70512287
0512343261,1.203989796,NIOBRARA,4020.131651,3923.879302,4783,288.1037006,1465.793853,277,Codeveloped,543,Codeveloped,7110,16.87978256,153.2159732
0512343262,1.20205567,NIOBRARA,4020.131651,3905.086408,4706.604536,291.9301992,1489.184389,557,Codeveloped,277,Codeveloped,7178,11.09462238,67.79345865
0512343263,1.426051579,NIOBRARA,7071.866884,5248.88618,9209.13855,1275.689353,933.2762183,176,Codeveloped,569,Codeveloped,6553,13.05084068,213.7623394
0512343270,1.087196875,NIOBRARA,5411.892874,4922.323765,8011,767.4447635,1372.237673,600,Codeveloped,545,Codeveloped,7402,11.33354138,133.6924229
0512343271,1.104132813,NIOBRARA,5349.165775,4942.842398,7869,773.9229889,1393.253526,631,Codeveloped,296,Codeveloped,7407,10.95094675,135.4736307
0512343272,1.098127604,NIOBRARA,5382.782,4943.509395,7901,757.3724845,1360.8404,296,Codeveloped,600,Codeveloped,7450,10.59979749,119.3748893
0512343273,0.7662625,CODELL,5404.131661,4936.417796,7948,519.3759436,787.0825365,728,Codeveloped,1171,Codeveloped,7650,18.5748616,190.3744338
0512343274,0.898867188,NIOBRARA,3831.853699,2290.600583,4400,2281.818182,1405.940455,328,Codeveloped,,NoNeighbour,7047,29.54204545,232.1511364
0512343275,1.202653125,CODELL,3831.853699,2290.600583,4308,1664.809656,1052.671309,666,Codeveloped,,NoNeighbour,7286,23.50208914,132.6116527
0512343287,1.011259375,NIOBRARA,1267.840912,,4769,1630.53051,2008.743133,561,Parent,537,Codeveloped,5909,51.79136087,85.6104005
0512343288,1.024207692,NIOBRARA,1283.3392,,4739,1566.997257,1935.589365,537,Codeveloped,505,Codeveloped,5840,51.82380249,124.9383836
0512343289,1.027749474,NIOBRARA,1289.328147,,4815,1620.768432,1982.077259,505,Codeveloped,,NoNeighbour,5913,66.22679128,82.8596054
0512343290,0.58894375,CODELL,2675.575557,2044.714723,4580,957.4325328,1178.255895,,NoNeighbour,,NoNeighbour,7707,30.58624454,87.06703057
0512343291,1.11884712,NIOBRARA,1080.561865,,4753,2658.952241,2609.240059,415,Codeveloped,448,Codeveloped,5756,47.11424364,85.45276667
0512343292,1.148613,NIOBRARA,1083.51665,,4683,270.7666026,103.4349776,448,Codeveloped,395,Parent,5730,43.69976511,76.19154388
0512343293,1.140754922,NIOBRARA,1078.61429,,4635,2775.83603,2688.697303,,NoNeighbour,445,Codeveloped,5787,71.09881338,76.55318231
0512343294,1.126258549,NIOBRARA,1078.991472,,4652,2678.417885,2758.498065,445,Codeveloped,415,Codeveloped,5721,46.88907997,87.1150043
0512343295,0.727157813,NIOBRARA,4183.372425,4074.520015,9573,900.6581009,1616.888123,406,Codeveloped,,NoNeighbour,7560,24.99028518,117.4200355
0512343296,0.988359375,CODELL,4101.937703,4009.537566,7898,550.2658901,911.8860471,887,Codeveloped,1314,Codeveloped,7789,20.68688276,98.51012915
0512343297,1.001807813,CODELL,4183.372425,4074.520015,9565,608.4683743,999.2487193,1314,Codeveloped,,NoNeighbour,7751,28.73288029,115.7342394
0512343298,0.593709948,NIOBRARA,3765.02462,3834.076685,9571,794.9012642,1559.441438,1266,Codeveloped,714,Codeveloped,7662,20.62365479,96.7828858
0512343299,0.609357813,NIOBRARA,4101.937703,4009.537566,7913,687.2235562,1357.959307,922,Codeveloped,913,Codeveloped,7648,16.03184633,88.75938329
0512343300,0.621866839,NIOBRARA,3926.910114,3948.541893,9622,812.9287051,1520.804199,714,Codeveloped,803,Codeveloped,7544,22.15100811,110.9518811
0512343301,0.975984375,CODELL,3885.615224,3895.720174,8873,603.4035839,1011.232954,1575,Codeveloped,887,Codeveloped,7794,22.81967767,121.2387017
0512343302,0.701082902,NIOBRARA,4155.75813,4069.094755,9578,870.9542702,1619.66611,456,Codeveloped,406,Codeveloped,7670,16.61484652,86.27698893
